Sample	g__Abiotrophia	g__Absiella	g__Actinobaculum	g__Actinomyces	g__Adlercreutzia	g__Aeriscardovia	g__Agathobaculum	g__Aggregatibacter	g__Akkermansia	g__Alistipes	g__Allisonella	g__Alloscardovia	g__Anaerococcus	g__Anaerofustis	g__Anaerostipes	g__Anaerotruncus	g__Asaccharobacter	g__Atopobium	g__Bacteroides	g__Barnesiella	g__Bifidobacterium	g__Bilophila	g__Blautia	g__Brochothrix	g__Bulleidia	g__Butyricicoccus	g__Butyricimonas	g__Candida	g__Candidatus_Stoquefichus	g__Carnobacterium	g__Catenibacterium	g__Christensenella	g__Citrobacter	g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified	g__Clostridiales_unclassified	g__Clostridioides	g__Clostridium	g__Collinsella	g__Coprobacillus	g__Coprobacter	g__Coprococcus	g__Corynebacterium	g__Cutibacterium	g__Dialister	g__Dielma	g__Dorea	g__Eggerthella	g__Eisenbergiella	g__Enorma	g__Enterobacter	g__Enterococcus	g__Enterorhabdus	g__Erysipelatoclostridium	g__Escherichia	g__Eubacterium	g__Faecalibacterium	g__Faecalicoccus	g__Faecalitalea	g__Finegoldia	g__Firmicutes_unclassified	g__Flavonifractor	g__Fusicatenibacter	g__Fusobacterium	g__Gardnerella	g__Gemella	g__Gemmiger	g__Gordonibacter	g__Granulicatella	g__Haemophilus	g__Hafnia	g__Holdemanella	g__Holdemania	g__Hungatella	g__Intestinibacter	g__Klebsiella	g__Lachnoclostridium	g__Lachnospira	g__Lachnospiraceae_unclassified	g__Lactobacillus	g__Lactococcus	g__Lactonifactor	g__Lawsonibacter	g__Leptotrichia	g__Leuconostoc	g__Lysinibacillus	g__Massiliomicrobiota	g__Megasphaera	g__Methanobrevibacter	g__Mogibacterium	g__Monoglobus	g__Odoribacter	g__Olsenella	g__Oribacterium	g__Oscillibacter	g__Parabacteroides	g__Paraclostridium	g__Parasutterella	g__Parvimonas	g__Pediococcus	g__Peptoniphilus	g__Peptostreptococcus	g__Phascolarctobacterium	g__Prevotella	g__Propionibacterium	g__Proteobacteria_unclassified	g__Pseudopropionibacterium	g__Rhodococcus	g__Romboutsia	g__Roseburia	g__Rothia	g__Ruminococcaceae_unclassified	g__Ruminococcus	g__Ruthenibacterium	g__Saccharomyces	g__Scardovia	g__Sellimonas	g__Sharpea	g__Slackia	g__Solobacterium	g__Staphylococcus	g__Streptococcus	g__Turicibacter	g__Turicimonas	g__Tyzzerella	g__Varibaculum	g__Veillonella	g__Weissella
0569-5B	0	0	0	0	0.17874	0	0	0	0	0	0	0	0	0	3.99666	0	0.19323	0.02694	0	0	0.85895	0	36.8698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.41352	0	0	0	0	0	0	0	7.70303	0.40767	0	0.01128	0	12.83543	0	0	0	2.05312	0	0	0	0	2.61556	0	0.13989	0	0	0	0	0.42963	0	0	0	0	0	0	0	0	0.1461	0	0.02914	0.04482	0.3343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05593	0	0	2.15988	0	0	0	0	0	0	0	0	11.49636	0	0	0	0	0	0
0587-1A	0	0	0	0.11977	0	0	0	0	50.11083	0	0	0	0	0	2.24004	0	0	0	0	0	0	0	5.24444	0	0	0	0	0	0	0	0	0	0	0.02528	0	0	0	3.40552	0	0	2.68351	0	0	0	0	12.02393	1.57715	0	0	0	0	0	0.03869	4.31132	1.39796	0	0	0	0	0	0	1.47661	0	0	0.30917	0	0.27153	0	0	0	0	0	0	0	0	0	0	0	0	0.28358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.46048	0	0	0	0	0	0
0587-1B	0	0	0	0	0	0	0	0	85.95793	0	0	0	0	0	2.40074	0	0	0	0	0	0	0	4.09244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55134	0	0	0.54409	0	0.05731	0	0	2.15761	0.29068	0	0	0	0	0	0	0.82273	0.19484	0	0	0	0	0	0	0.43101	0	0	0.08038	0	0.0392	0	0	0	0	0	0	0	0	0	0	0	0	0.01834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.36135	0	0	0	0	0	0
0587-4	0	0	0	0.06916	0	0	0.07432	0	0	0	0	0	0	0	9.36753	0	0	0	0	0	0	0	37.34442	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00853	15.196	0	0	1.66481	0	0	0	0	21.55114	2.54896	0	0.00567	0	0.13251	0	0.33798	0	3.63035	0	0	0	0	0.38183	0	0.72263	0	0	0.31734	0	0.43627	0	0	0	0	0	0	0	0	0	0	2.271	0	1.23897	0	0	0	0.03991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.58013	0.00934	0	0	0	0	0
0587-5A	0	0	0	0.08888	0	0	0.26014	0	0	0	0	0	0	0	5.3048	0	0	0	0	0	0	0	29.71035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.27641	0	0	2.11693	0	0	0	0	27.60413	1.46061	0	0	0	0	0	0.45427	0	4.09165	0	0	0	0	0.77597	0	10.3825	0	0	0	0	0.33518	0	0	0	0	0	0	0	0	0	0	0.54921	0	0.22558	0	0	0	0	0	0	0	0	0	2.58537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17024	0	0	0	0	0	0	0	0	0	0	0	0	2.60779	0	0	0	0	0	0
0587-5B	0	0	0	0.08067	0	0	0.08223	0	0	0	0	0	0	0	1.56406	0	0	0	0	0	0	0	26.9216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.65077	0	0	1.49784	0	0	0	0	31.76664	3.77478	0	0	0	0	0	0.46609	0.03424	4.50494	0.06881	0	0	0	0.64127	0	7.83633	0	0	0	0	0.95204	0	0	0	0	0	0	0	0	0	0	0.18412	0	0.14802	0.01568	0	0	0	0	0	0	0	0	0.03861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24081	0	0	0	0	0	0	0	0	0	0	0	0	1.53046	0	0	0	0	0	0
0596-1	0	0	0	0	0	0	0	0	2.46486	0	0	0	0	0	0.86299	0	0	0	0.22138	0	0.6942	0	5.95843	0	0	0	0	0	0	0	0	0	0	0	0	0	0.80994	1.46045	0	0	0	0	0	0	0	0.29147	0	0	0	0	4.79817	0	0	0	0.08055	0.13082	0	0	0	0	0	0.10444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81.14167	0	0	0	0.06975	0	0	0	0	0	0	0	0	0	0.37908	0.05598	0	0	0	0	0
0596-4	0	0	0	0.01858	0.49557	0	0	0	4.37653	0	0	0	0	0	0.07457	0	0.50255	0	0	0	5.97553	0	38.26909	0	0	0	0	0	0	0	0	0	0	0.11316	0	0	0	5.34437	0	0	0.48538	0	0	0	0	5.02761	0	0	0	0	8.09097	0	4.04553	0	7.90227	0.02484	0	0	0	0	0	0	0	0	0	0.01645	0	0	0	0	3.54976	0	0	0	0	0	0.07781	0.21098	0	0.32068	0	0	0	0	0	0	0	1.62798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19266	0	0	0	0	0.59485	0.00589	0	0.18593	0	0	0	0	0	0	0	0	12.42704	0	0	0	0	0	0.04341
0596-5	0	0	0	0.00126	0.26107	0	0	0	2.69764	0	0	0	0	0	1.0471	0	0.31448	0	0.28266	0	8.76626	0	29.79636	0	0	0	0	0	0	0	0	0	0	0.05048	0	0	0.24369	5.21268	0	0	0.6916	0	0	0	0	5.79219	0.02394	0	0	0	29.76611	0	0.15751	0	2.20293	0.41949	0	0	0	0	0	0.30651	0	0	0	0.19668	0	0	0	0	0.68945	0	0	0.57973	0	0	0.00273	1.62162	0	0	0	0	0	0	0	0	0	2.33772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53956	0	0.13834	0.1861	0	0	0	0	0	0	0	0	5.33913	0.33497	0	0	0	0	0
0613-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.29587	0	0	0	15.89905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.39129	0	0	0	0	20.33343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.77729	0	0	0	0	0	0	0	0	4.30307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0613-4	0	0	0	0.00517	0.33024	0	0	0	0	0	0	0	0	0.04848	0.00439	0	0.33203	0.01225	0	0	0	0	20.34932	0	0	0	0	0	0	0	2.09459	0	0	0	0	0	0	24.05127	0	0	18.2033	0	0	0	0	5.4516	0.13316	0	0.02771	0	0.19442	0	0.9589	0	7.85153	0	0	0	0	0	0	0	0	0	0.06231	0.03969	0.1044	0	0	0	5.19091	0	0	0	0	0	0	0.95862	0.30083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01604	0	0.20117	0	0	0	0	0	0	0	0	13.07763	0	0	0	0	0	0
0613-5	0	0	0	0.08965	0.74965	0	0	0	0	0	0	0	0	0.14552	0.00577	0	1.15353	0	0	0	0.96281	0	16.23326	0	0	0	0	0	0	0	3.68747	0	0	0	0	0	0	26.94541	0	0	13.94917	0	0	0	0	8.5147	0.20295	0	0.0383	0	0	0.00828	0.79007	0	11.16882	0.02166	0	0	0	0	0	0	0	0	0	0	0.19757	0	0	0	2.12801	0	0	0	0	0	0	0.39542	0.00749	0.29246	0	0	0	0.16616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17782	0	1.45136	0.86398	0	0	0	0	0	0	0	0	9.6527	0	0	0	0	0	0
0631-1	0	0	0	0.17389	0.01264	0	0.05977	0	0	0.04288	0	0	0	0	16.04489	0	0.0174	0	0.131	0.06049	7.87706	0	5.77531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.9737	0	0	3.69795	0	0.11175	0	0	2.96198	0	0	0	0	0	0	0.38142	0	40.76775	0.11294	0	0	0	0	0	1.76105	0	0	0.19657	0	0	0	0	0	0.70248	0	0	0.09142	0	0	0	1.34689	0	0	0	0	0	0.29781	0	0	0	0	0	0.08199	0	0	0	0	0	0	0	0	0	0	0	0	0.08343	0	0	0	0	0.06667	0.00487	0.02371	0	0.0913	0	0	0	0	0	0	0	0	7.03346	0	0	0	0	0	0.0155
0631-4	0	0	0	0.74073	0	0	0.21082	0	0	0	0	0	0	0	0.11489	0	0	0.14061	0	0	7.68084	0	40.88186	0	0	0	0	0	0	0	0.62682	0	0	0.03642	0	0	0.51129	15.28084	0	0	1.06182	0	0	0	0	2.87842	0	0	0.00761	0	0	0	1.55066	0.47975	4.65981	0.10395	0	0	0	0	0	1.67557	0	0	0.21816	0.017	0	0	0	0	3.18056	0	0	0.1236	0	0	0	0.14891	0	0.33197	0	0	0	0	0	0	0	0	0.01825	0	0	0	0	0	0	0	0	0	0	0	0.00212	0	0	0	0	0	0	0	0.03331	0.00123	0	0	0	0.22643	0	0	0	0	0	0	17.04061	0.00267	0	0	0	0	0.0125
0631-5	0	0	0	0.64589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.07569	0	19.01925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.541	0	0	0.24174	0	0	0	0	0.64052	1.0588	0	0.00793	0	0	0	0	0	7.79952	0.45728	0	0	0	0	0	9.08584	0	0	0	0	0.0861	0	0	0	0	0	0	0	0	0	0	3.49436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26713	0	0	0	0	0.13797	0.06339	0.16312	0	0	0	0	0	0	0	0	0	0	21.05276	0.16169	0	0	0	0	0
0659-1	0	0	0	0.62046	0.43131	0	0	0	0	0	0	0	0	0	4.82676	0	0.3447	0	0.82858	0	0	0	31.99389	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02535	0	0	0	0.03402	0	0	0	0	3.53302	0.66037	0	0	0	0	0	1.62377	0	47.21212	0.27311	0	0	0	1.48054	0	0.57229	0	0	0.05385	0.14713	0.05712	0	0	0	0	0	0	0	0	0	0.17138	0.32149	0	0	0	0	0	0	0	0.25803	0	0	0	0.10304	0	0	0	0	0.18604	0	0.09373	0	0	0	0	0	0	0	0	0	0	0	0	0.08665	0	0.76443	0	0	0	0	0	0	0	0	3.29684	0	0	0	0	0	0
0659-4	0	0	0	0.19065	5.4655	0	0	0	0	0	0	0	0	0	6.17079	0	4.78976	0	0	0	0	0	20.75833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.89935	0	0	0	0	9.50869	4.22194	0	0	0	0	0.09087	5.85023	0	29.91874	0	0	0	0	0	0	1.36791	0	0	0	0.76894	0.37075	0	0	0	0	0	0	0	0	0.22454	0	3.06075	0	0	0	0	0	0	0	0.42611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00924	0	0	0	0	0	0	0	0	1.90692	0	0	0	0	0	0
0659-5	0	0	0	0.02086	1.36939	0	0	0	0	0	0	0	0.01746	0.00982	1.1638	0	1.01747	0	0	0	0	0	4.68629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18738	0	0	0	0	10.63386	1.29529	0	0	0	0	0.03144	0.61379	0	34.58378	0.01417	0	0	0	0.17649	0	9.54007	0	0	0.02011	0.86141	0.10906	0	0	0	0	0	0	0.00388	0	0.09934	0	20.26935	0	0.05162	0	0	0	0	0	0	0	0	0	0.09064	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02299	0	0	0	0	0	0	0	7.20173	0	0	0	0.41045	0	0	0	0	3.91893	0.57913	0	0	0	0	0
0677-1	0.00099	0	0.04627	3.55878	0.01732	0	0	0	0	0.02085	0	0	0	0	0	0	0.01833	0	0.06003	0.03953	0.03325	0	4.28738	0	0	0	0	0	0	0	0	0	0	0.00874	0	0	0	11.80082	0	0	0	0.27346	0	0	0	0.12142	2.31451	0	0	0	0	0	8.30021	51.91578	2.15497	0.04887	0	0	0	0	0	0	0	0	0.82998	0.02243	0.22719	0.01182	0	0	0.71682	0	0	0	0	0	0	0	0	0.06271	0	0	0	0	0	0	0	0	0.06975	0	0	0.00411	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00441	0	0	0	1.24972	0	0	0	0	0	0	0	0	0	0	11.75426	0	0	0	0	0	0.0253
0677-4	0	0	0	0.14803	0.2314	0	0	0	0	0	0	0	0	0	0.01074	0	0.28724	0	0	0	0	0	47.87115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.02354	0	0	0	0	26.87268	0.34273	0	0	0	0	0	0	0	5.19695	0	0	0	0	0	0	4.53707	0	0	0.02592	0.49338	0.02368	0	0	0	1.29327	0	0	0	0	0	0	0	0.13044	0.10499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1404	0	0	0	0	0	0	0	0	0	0	8.26638	0	0	0	0	0	0
0677-5	0	0	0	0	0.15761	0	0	0	0	0	0	0	0	0	0	0	0.15858	0	0	0	0	0	64.43399	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01634	0.0293	0	0	3.3116	0	0	0	0	11.8712	0.48106	0	0	0	11.03549	0	0.06618	0	5.75219	0	0	0	0	0	0	0.37466	0	0	0	0.02132	0.00742	0	0	0	1.00438	0	0	0	0	0	0	0	0	0	0	0	0	0.10358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05189	0	0	0	0	0	0	0	0	0	0	0	1.12323	0	0	0	0	0	0
0695-1	0	0	0	0	2.21221	0	0	0	0	0	0	0	0	0	13.72864	0	0.29754	0	0	0	0	0	19.10473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.50196	0	0	0	0	0	0	0	0	5.42908	0	0	0	0	0	0	31.81632	0	0	0	0	0	0	0	0	4.3333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57623	0	0	0	0	0	0
0695-4	0	0	0	0.0349	1.63541	0	0.11423	0	0.11346	0	0	0	0	0	23.60728	0	0.51861	0	0.03891	0	0	0	4.97573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.49281	0	0	0	0	26.02836	0.50657	0	0	0	0	0	0.01099	0	2.21078	0.14229	0	0	0	0	0	19.70529	0	0	0.10328	0.4167	0.34937	0	0	0	2.10355	0	0	0	0	0	0	3.20314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01628	0	0	0	0	0	0	0	0	0	0	9.67206	0	0	0	0	0	0
0695-5	0	0	0	0.04214	5.77438	0	0	0	0.59387	0	0	0	0	0	26.6077	0	1.97717	0	0	0	0	0	4.14878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.32208	0	0	0	0	31.61748	2.2855	0	0	0	0	0.04433	0	0	2.46732	0.03279	0	0	0	0	0	9.61743	0	0	0	0.24645	0.84404	0	0	0	2.76512	0	0	0	0	0	0	7.28261	0	0	0	0	0	0	0	0	0	0	0	0.36404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.96674	0	0	0	0	0	0
0703-1	0	0	0	1.42954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02927	0	1.19614	0	31.85748	0	0	0	0	0	0	0	0	0	0	0.00211	0	0	0	26.87509	0	0	0	0	0	0	0	3.9891	0	0	0.03702	0	0	0	0	23.52482	3.16724	0.07363	0	0	0	0	0	0	0	0	0.19208	0	0.03017	0	0	0	0.82637	0	0	0	0	0	0	0.01965	0	0.01968	0	0	0	0	0	0	0	0	0.06049	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18929	0	0	0	0	0	0.01033	0.17499	0	0	0	0	0	0	0	0.30327	0	0	5.99223	0	0	0	0	0	0
0703-4	0	0	0	0.89838	0.15316	0	0	0	0	0	0	0	0	0	1.91225	0	0.05059	0	0	0	0	0	32.43934	0	0	0	0	0	0	0	0	0	0	0.04425	0	0	5.35655	0	0	0	7.76701	0	0	0	0	8.86269	0.28383	0	0	0	0	0	0.14747	0	8.30987	0	0	0	0.01423	0	0	3.66179	0	0	0.12596	0	0.06469	0	0	0	3.36285	0	0	0	0	0	0	0	0	4.20873	0	0	0	0	0	0	0	0	0.04041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20387	0.17486	0.84004	0	0	0	0	0	0	0	0	0	0	20.75535	0.32181	0	0	0	0	0
0703-5	0.01637	0	0	1.369	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01808	0	0	0	0	25.83629	0	0	0	0	0	0	0	0	0	0	0.10938	0	0	32.60792	20.79795	0	0	0.70463	0.03804	0	0	0	3.03106	0	0	0.02196	0	0	0	0	1.87121	1.30321	0	0	0	0	0	0	1.16742	0	0	0.14398	0	0	0	0	0	0.36913	0	0	0.16036	0.29112	0	0	0	0	0.14727	0	0	0	0.24127	0	0	0	0	0.072	0	0	0	0	0	0	0	0	0.02261	0	0	0	0	0	0	0	0	0	0.20115	0.02551	1.14459	0	0	0	0	0	0	0	0.15587	0.01424	0	7.89175	0.21248	0	0	0	0.01416	0
0721-1	0	0	0	0.09915	0	0	0	0	0.16456	2.72471	0	0	0	0	0	0	0	0	0.592	8.29625	0	0	10.41233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.11291	0	0	0.07958	0	0	0	0	13.4905	0.00275	0	0.00896	0	41.4042	0	0	0.17784	1.72057	0	0	0	0	0	0	0.43905	0	0	0.0288	0	0	0	0	0	0.17725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.41174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01067	0.02977	0	0	0	0	0	0	0	0	0	0	0.61642	0	0	0	0	0	0
0721-4	0	0	0	0.02066	0.1884	0	0	0	0	0	0	0	0	0	0.14517	0	0.6612	0	0	0	0	0	27.17042	29.3544	0	0	0	0	0	0	0	0	0	0	0	0	0	22.33389	0	0	3.81379	0	0	0	0	10.83731	0.32746	0	0.01106	0	0	0	0	0	2.22403	0	0	0	0	0	0	0.16508	0	0	0	0.01173	0.25789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00174	0	0	0	0	0	0	0	0	0	0	0	2.47576	0	0	0	0	0	0
0749-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.96914	0	0	0	0	0	1.47942	0	17.68913	0.41456	0	0	0	0	0	0	0	0	0	0	0	0	0	29.75413	0	0	0	0	1.44592	0	0	42.07084	0	0	0	0	0	0	0	0	5.17686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0749-5	0	0	0	0.29979	0.16106	0	0	0	0	0	0	0	0	0.07107	11.60532	0	0.4005	0	0.01498	0	5.39171	0	21.16517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.0868	0	0	0.01878	0	0	0	0	0.77419	0.09971	0	0.01385	0	0	0	0.17249	0.36805	24.07039	9.33854	0	0	0	0.02404	0	0.04015	0	0	0	0	0.12124	0	0	0	0	0	0	0	0	0	0	17.22998	0	0.09415	0	0	0	0	0	0.02569	0	0	0	0	0	0	0	0	0	0	0	0.00174	0	0	0	0	0	0	0	0	0	0.07904	0.16608	0	0.15937	0	0.01514	0	0	0	0	0	0	0	0.9057	0.08531	0	0	0	0	0
0767-1	0	0.01674	0	0.24431	0	0	0	0	0	0.01081	0	0	0	0.10478	0.16326	0	0.01011	0	0.0792	0.06352	1.0008	0	14.20349	0	0	0	0	0	0	0	0	0	0	0.09934	0	0	0	6.17615	0	0	0	0	0	0	0	0.72613	0.10134	0	0	0	0	0	0.11384	0.04448	12.36357	0	0	0	0	0.04947	0	0.02044	0	0	0.01783	0	0.03546	0	0	0	0	0	0	0	0	0	0	0.14938	0	1.70621	0	0	0	0	0	0	0	0	0.04083	0	0	0	0	0	0.00556	0	0	0	0	0	0	0	0	0.00638	0	0	0	0.04697	0.00253	0	0	0	0	0	0	0	0	0	0	0	62.37303	0	0	0	0	0	0.02402
0767-4	0	0.11087	0	0.70132	0.1159	0	0	0	0	0	0	0	0	0.4224	6.1786	0	0.35908	0	0	0	3.75428	0	33.79562	0	0	0	0	0	0	0	0	0	0	0.16861	0	0	0.11256	3.48992	0	0	0.01712	0	0	0	0	0.65955	0.94237	0	0	0.04622	0	0	0.01641	0.24594	30.9362	5.55152	0	0	0	0.10523	0	0	0	0	0.03145	0	0.34167	0	0	0	0	0	0	1.778	3.46467	0	0	1.24136	0	0.30677	0	0	0	2.18899	0	0	0	0	0.04853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0289	0	0	0	0	0.09548	0	0	0.18048	0	0	0	0	2.1061	0.0744	0	0	0	0	0.3835
0767-5	0	0	0	0.03526	0.26281	0	0	0	0	0	0	0	0	0	2.2089	0	0.09412	0	0	0	0.31987	0	37.77854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.16705	0	0	1.18116	0	0	0	0	0.20757	0.23158	0	0.00605	0	0	0	0.55276	0	7.29846	0	0	0	0	0	0	0.63022	0	0	0.03318	0	0.00822	0	0	0	0	0	0	0.06096	0	0	0	0.40985	9.37692	0.00587	0	0	0	16.45715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0481	0	0	0	0	0	0	0	0	0	0	0	0	7.2855	0.3399	0	0	0	0	0
0776-1	0	0	0	0	0.11745	0	0.11934	0	0	0	0	0	0	0	55.19165	0	0.06052	0	0.41082	0	4.27539	0	0.73655	0	0.15194	0	0	0	0	0	0.73217	0	0	0.22302	0	0	0	12.65145	0	0	9.37386	0	0.0603	0	0	5.19987	0	0	0.0363	0	0	0	0	0.07798	6.94134	0	0	0	0	0	0	0.4292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.74109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54252	0	0	0.38905	0	0	0	0	0	0	0	0.03379	0	0	0.18961	0	0	0	0	0	0.30453	0	0	1.01027	0	0	0	0	0	0
0776-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.76716	0	0	0	0	0	5.94414	0	19.79744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.19901	0	0	0.84444	0	0	0	0	20.15907	0.04794	0	0	0	0	0	0	19.8637	5.15477	0	0	0	0	0	0	8.38475	0	0	0.27117	0.14731	0	0	0	0	0	0	0	0	0	0	0	1.5194	0	0.03237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14563	0	0	1.72168	0	0	0	0	0	0
0776-5	0	0	0	0	0.11288	0	0	0	0	0	0	0	0	0	1.39711	0	0.07688	0	0	0	17.66964	0	3.73798	0	0	0	0	0	0	0	3.41532	0	0	0	0	0	0	2.69853	0	0	4.07972	0	0	0	0	8.84013	0.10603	0	0	0	53.99315	0	0	0.09574	0.71251	0	0	0	0	0	0	0.85337	0	0	0	0.09601	0	0	0	0	0	0	0	0	0	0	0	0.13563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54037	0	0	0	0	0	0.71095	0	0	0.72807	0	0	0	0	0	0
0785-1	0	0	0	0.21193	0.10539	0.01496	0	0	0.08893	0	0	0	0	0.09212	0.02252	0	0.18522	0	0	0	40.96905	0	10.37653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.19673	0	0	0.20707	0	0	0	0	2.68449	0.00851	0	0.42269	0	0.10162	0	0.23246	0.13642	12.29732	0.00347	0	0	0	0	0	0	0	0	0.14927	0	0	0	0	0	0	0	0	0	0.60642	0	0	0.0189	0	0.13242	0	0	0	0	0	0	0	0	0.02657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16534	0.148	0.01883	0	0.03203	0	0	0	0	0	0	0	0	27.34477	0	0	0	0	0	0
0785-4	0	0	0	0.00569	0.13607	0	0	0	0.08385	0	0	0	0	0.09291	1.79414	0	0.30804	0	0	0	36.12705	0	23.66003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.89502	0	0	0.08848	0	0	0	0	6.39193	0	0	0.10647	0	0	0	0.16653	0	4.53343	0.00523	0	0	0	0	0	0.07903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28401	0	0.22429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31717	0	0	0.64653	0	0	0	0	0	0	0	0	6.05409	0	0	0	0	0	0
